-1 1:0 2:12 3:22 4:0.0 5:0.0 6:0.0 7:0.352941176471 8:0.647058823529
-1 1:0 2:30 3:1 4:0.0 5:0.0 6:0.0 7:0.967741935484 8:0.0322580645161
-1 1:0 2:38 3:39 4:0.0 5:0.0 6:0.0 7:0.493506493506 8:0.506493506494
-1 1:0 2:13 3:2 4:0.0 5:0.0 6:0.0 7:0.866666666667 8:0.133333333333
-1 1:22 2:486 3:71 4:0.0379965457686 5:0.0433070866142 6:0.236559139785 7:0.839378238342 8:0.122625215889
-1 1:0 2:15 3:29 4:0.0 5:0.0 6:0.0 7:0.340909090909 8:0.659090909091
-1 1:0 2:17 3:11 4:0.0 5:0.0 6:0.0 7:0.607142857143 8:0.392857142857
-1 1:20 2:124 3:65 4:0.0956937799043 5:0.138888888889 6:0.235294117647 7:0.593301435407 8:0.311004784689
-1 1:0 2:1 3:4 4:0.0 5:0.0 6:0.0 7:0.2 8:0.8
-1 1:0 2:43 3:4 4:0.0 5:0.0 6:0.0 7:0.914893617021 8:0.0851063829787
-1 1:0 2:27 3:5 4:0.0 5:0.0 6:0.0 7:0.84375 8:0.15625
-1 1:0 2:65 3:9 4:0.0 5:0.0 6:0.0 7:0.878378378378 8:0.121621621622
-1 1:0 2:1 3:11 4:0.0 5:0.0 6:0.0 7:0.0833333333333 8:0.916666666667
-1 1:1 2:95 3:20 4:0.00862068965517 5:0.0104166666667 6:0.047619047619 7:0.818965517241 8:0.172413793103
-1 1:0 2:104 3:5 4:0.0 5:0.0 6:0.0 7:0.954128440367 8:0.045871559633
-1 1:0 2:0 3:2 4:0.0 5:0 6:0.0 7:0.0 8:1.0
-1 1:2 2:41 3:78 4:0.0165289256198 5:0.046511627907 6:0.025 7:0.338842975207 8:0.644628099174
-1 1:1 2:355 3:3 4:0.00278551532033 5:0.00280898876404 6:0.25 7:0.988857938719 8:0.008356545961
-1 1:0 2:7 3:10 4:0.0 5:0.0 6:0.0 7:0.411764705882 8:0.588235294118
-1 1:8 2:82 3:74 4:0.0487804878049 5:0.0888888888889 6:0.0975609756098 7:0.5 8:0.451219512195
-1 1:0 2:48 3:4 4:0.0 5:0.0 6:0.0 7:0.923076923077 8:0.0769230769231
-1 1:0 2:147 3:1 4:0.0 5:0.0 6:0.0 7:0.993243243243 8:0.00675675675676
-1 1:0 2:78 3:525 4:0.0 5:0.0 6:0.0 7:0.129353233831 8:0.870646766169
-1 1:0 2:1 3:4 4:0.0 5:0.0 6:0.0 7:0.2 8:0.8
-1 1:0 2:86 3:756 4:0.0 5:0.0 6:0.0 7:0.102137767221 8:0.897862232779
-1 1:0 2:70 3:13 4:0.0 5:0.0 6:0.0 7:0.843373493976 8:0.156626506024
-1 1:13 2:16 3:101 4:0.1 5:0.448275862069 6:0.114035087719 7:0.123076923077 8:0.776923076923
